key,locale,text,context,variables,review_state,source_content_ids,release_marked
loc:later_han/locality/bp015/name,en-US,Shanggui,Later Han locality name; 上邽縣; audited source cell BP15,,approved,locality:later_han/bp015,true
loc:later_han/locality/bp016/name,en-US,Xi,Later Han locality name; 西縣; audited source cell BP16,,approved,locality:later_han/bp016,true
loc:later_han/locality/bq004/name,en-US,Xiabian,Later Han locality name; 下辨縣; audited source cell BQ4,,approved,locality:later_han/bq004,true
loc:later_han/locality/bq005/name,en-US,Wudou,Later Han locality name; 武都道; audited source cell BQ5,,approved,locality:later_han/bq005,true
loc:later_han/locality/bq006/name,en-US,Shanglu,Later Han locality name; 上祿縣; audited source cell BQ6,,approved,locality:later_han/bq006,true
loc:later_han/locality/bq007/name,en-US,Gu,Later Han locality name; 故道; audited source cell BQ7,,approved,locality:later_han/bq007,true
loc:later_han/locality/bq008/name,en-US,Hechi,Later Han locality name; 河池縣; audited source cell BQ8,,approved,locality:later_han/bq008,true
loc:later_han/locality/bq009/name,en-US,Ju,Later Han locality name; 沮縣; audited source cell BQ9,,approved,locality:later_han/bq009,true
loc:later_han/locality/bq010/name,en-US,Qiang,Later Han locality name; 羌道; audited source cell BQ10,,approved,locality:later_han/bq010,true
loc:later_han/locality/br004/name,en-US,Yunwu,Later Han locality name; 允吾縣; audited source cell BR4,,approved,locality:later_han/br004,true
loc:later_han/locality/br005/name,en-US,Haowei,Later Han locality name; 浩亹縣; audited source cell BR5,,approved,locality:later_han/br005,true
loc:later_han/locality/br006/name,en-US,Lingju,Later Han locality name; 令居縣; audited source cell BR6,,approved,locality:later_han/br006,true
loc:later_han/locality/br007/name,en-US,Zhiyang,Later Han locality name; 枝陽縣; audited source cell BR7,,approved,locality:later_han/br007,true
loc:later_han/locality/br008/name,en-US,Jincheng,Later Han locality name; 金城縣; audited source cell BR8,,approved,locality:later_han/br008,true
loc:later_han/locality/br009/name,en-US,Yuzhong,Later Han locality name; 楡中縣; audited source cell BR9,,approved,locality:later_han/br009,true
loc:later_han/locality/br010/name,en-US,Linqiang,Later Han locality name; 臨羌縣; audited source cell BR10,,approved,locality:later_han/br010,true
loc:later_han/locality/br011/name,en-US,Poqiang,Later Han locality name; 破羌縣; audited source cell BR11,,approved,locality:later_han/br011,true
loc:later_han/locality/br012/name,en-US,Anyi,Later Han locality name; 安夷縣; audited source cell BR12,,approved,locality:later_han/br012,true
loc:later_han/locality/br013/name,en-US,Yunjie,Later Han locality name; 允街縣; audited source cell BR13,,approved,locality:later_han/br013,true
loc:later_han/locality/bs004/name,en-US,Linjing,Later Han locality name; 臨涇縣; audited source cell BS4,,approved,locality:later_han/bs004,true
loc:later_han/locality/bs005/name,en-US,Gaoping,Later Han locality name; 高平縣; audited source cell BS5,,approved,locality:later_han/bs005,true
loc:later_han/locality/bs006/name,en-US,Chaona,Later Han locality name; 朝那縣; audited source cell BS6,,approved,locality:later_han/bs006,true
loc:later_han/locality/bs007/name,en-US,Wuzhi,Later Han locality name; 烏枝縣; audited source cell BS7,,approved,locality:later_han/bs007,true
loc:later_han/locality/bs008/name,en-US,Sanshui,Later Han locality name; 三水縣; audited source cell BS8,,approved,locality:later_han/bs008,true
loc:later_han/locality/bs009/name,en-US,Yinpan,Later Han locality name; 陰盤縣; audited source cell BS9,,approved,locality:later_han/bs009,true
loc:later_han/locality/bs010/name,en-US,Pengyang,Later Han locality name; 彭陽縣; audited source cell BS10,,approved,locality:later_han/bs010,true
loc:later_han/locality/bs011/name,en-US,Chungu,Later Han locality name; 鶉觚縣; audited source cell BS11,,approved,locality:later_han/bs011,true
loc:later_han/locality/bt004/name,en-US,Fuping,Later Han locality name; 富平縣; audited source cell BT4,,approved,locality:later_han/bt004,true
loc:later_han/locality/bt005/name,en-US,Niyang,Later Han locality name; 泥陽縣; audited source cell BT5,,approved,locality:later_han/bt005,true
loc:later_han/locality/bt006/name,en-US,Yiju,Later Han locality name; 弋居縣; audited source cell BT6,,approved,locality:later_han/bt006,true
loc:later_han/locality/bt007/name,en-US,Lian,Later Han locality name; 廉縣; audited source cell BT7,,approved,locality:later_han/bt007,true
loc:later_han/locality/bt008/name,en-US,Canluan,Later Han locality name; 參䜌縣; audited source cell BT8,,approved,locality:later_han/bt008,true
loc:later_han/locality/bt009/name,en-US,Lingzhou,Later Han locality name; 靈州縣; audited source cell BT9,,approved,locality:later_han/bt009,true
loc:later_han/locality/bu004/name,en-US,Guzang,Later Han locality name; 姑臧縣; audited source cell BU4,,approved,locality:later_han/bu004,true
loc:later_han/locality/bu005/name,en-US,Zhangye,Later Han locality name; 張掖縣; audited source cell BU5,,approved,locality:later_han/bu005,true
loc:later_han/locality/bu006/name,en-US,Wuwei,Later Han locality name; 武威縣; audited source cell BU6,,approved,locality:later_han/bu006,true
loc:later_han/locality/bu007/name,en-US,Xiutu,Later Han locality name; 休屠縣; audited source cell BU7,,approved,locality:later_han/bu007,true
loc:later_han/locality/bu008/name,en-US,Xuci,Later Han locality name; 揟次縣; audited source cell BU8,,approved,locality:later_han/bu008,true
loc:later_han/locality/bu009/name,en-US,Luanniao,Later Han locality name; 鸞鳥縣; audited source cell BU9,,approved,locality:later_han/bu009,true
loc:later_han/locality/bu010/name,en-US,Puhuan,Later Han locality name; 樸𠟼縣; audited source cell BU10,,approved,locality:later_han/bu010,false
loc:later_han/locality/bu011/name,en-US,Aowei,Later Han locality name; 媼圍縣; audited source cell BU11,,approved,locality:later_han/bu011,true
loc:later_han/locality/bu012/name,en-US,Xuanwei,Later Han locality name; 宣威縣; audited source cell BU12,,approved,locality:later_han/bu012,true
loc:later_han/locality/bu013/name,en-US,Cangsong,Later Han locality name; 倉松縣; audited source cell BU13,,approved,locality:later_han/bu013,true
loc:later_han/locality/bu014/name,en-US,Zhanyin,Later Han locality name; 鸇陰縣; audited source cell BU14,,approved,locality:later_han/bu014,true
loc:later_han/locality/bu015/name,en-US,Zuli,Later Han locality name; 租厲縣; audited source cell BU15,,approved,locality:later_han/bu015,true
loc:later_han/locality/bu016/name,en-US,Xianmei,Later Han locality name; 顯美縣; audited source cell BU16,,approved,locality:later_han/bu016,true
loc:later_han/locality/bu017/name,en-US,Zuoqi,Later Han locality name; 左騎縣; audited source cell BU17,,approved,locality:later_han/bu017,true
loc:later_han/locality/bv004/name,en-US,Lide,Later Han locality name; 觻得縣; audited source cell BV4,,approved,locality:later_han/bv004,true
loc:later_han/locality/bv005/name,en-US,Zhaowu,Later Han locality name; 昭武縣; audited source cell BV5,,approved,locality:later_han/bv005,true
loc:later_han/locality/bv006/name,en-US,Shandan,Later Han locality name; 刪丹縣; audited source cell BV6,,approved,locality:later_han/bv006,true
loc:later_han/locality/bv007/name,en-US,Dichi,Later Han locality name; 氐池縣; audited source cell BV7,,approved,locality:later_han/bv007,true
loc:later_han/locality/bv008/name,en-US,Wulan,Later Han locality name; 屋蘭縣; audited source cell BV8,,approved,locality:later_han/bv008,true
loc:later_han/locality/bv009/name,en-US,Rilei,Later Han locality name; 日勒縣; audited source cell BV9,,approved,locality:later_han/bv009,true
loc:later_han/locality/bv010/name,en-US,Liqian,Later Han locality name; 驪靬縣; audited source cell BV10,,approved,locality:later_han/bv010,true
loc:later_han/locality/bv011/name,en-US,Fanhe,Later Han locality name; 番和縣; audited source cell BV11,,approved,locality:later_han/bv011,true
loc:later_han/locality/bw004/name,en-US,Fulu,Later Han locality name; 福祿縣; audited source cell BW4,,approved,locality:later_han/bw004,true
loc:later_han/locality/bw005/name,en-US,Biaoshi,Later Han locality name; 表氏縣; audited source cell BW5,,approved,locality:later_han/bw005,true
loc:later_han/locality/bw006/name,en-US,Leguan,Later Han locality name; 樂涫縣; audited source cell BW6,,approved,locality:later_han/bw006,true
loc:later_han/locality/bw007/name,en-US,Yumen,Later Han locality name; 玉門縣; audited source cell BW7,,approved,locality:later_han/bw007,true
loc:later_han/locality/bw008/name,en-US,Huishui,Later Han locality name; 會水縣; audited source cell BW8,,approved,locality:later_han/bw008,true
loc:later_han/locality/bw009/name,en-US,Shatou,Later Han locality name; 沙頭縣; audited source cell BW9,,approved,locality:later_han/bw009,true
loc:later_han/locality/bw010/name,en-US,Anmi,Later Han locality name; 安彌縣; audited source cell BW10,,approved,locality:later_han/bw010,true
loc:later_han/locality/bw011/name,en-US,Qianqi,Later Han locality name; 乾齊縣; audited source cell BW11,,approved,locality:later_han/bw011,true
loc:later_han/locality/bw012/name,en-US,Yanshou,Later Han locality name; 延壽縣; audited source cell BW12,,approved,locality:later_han/bw012,true
loc:later_han/locality/bx004/name,en-US,Dunhuang,Later Han locality name; 敦煌縣; audited source cell BX4,,approved,locality:later_han/bx004,true
loc:later_han/locality/bx005/name,en-US,Mingan,Later Han locality name; 冥安縣; audited source cell BX5,,approved,locality:later_han/bx005,true
loc:later_han/locality/bx006/name,en-US,Xiaogu,Later Han locality name; 效穀縣; audited source cell BX6,,approved,locality:later_han/bx006,true
loc:later_han/locality/bx007/name,en-US,Pinquan,Later Han locality name; 拼泉縣; audited source cell BX7,,approved,locality:later_han/bx007,true
loc:later_han/locality/bx008/name,en-US,Guangzhi,Later Han locality name; 廣至縣; audited source cell BX8,,approved,locality:later_han/bx008,true
loc:later_han/locality/bx009/name,en-US,Longlei,Later Han locality name; 龍勒縣; audited source cell BX9,,approved,locality:later_han/bx009,true
loc:later_han/locality/ca004/name,en-US,Zhangzi,Later Han locality name; 長子縣; audited source cell CA4,,approved,locality:later_han/ca004,true
loc:later_han/locality/ca005/name,en-US,Tunliu,Later Han locality name; 屯留縣; audited source cell CA5,,approved,locality:later_han/ca005,true
loc:later_han/locality/ca006/name,en-US,Tongdi,Later Han locality name; 銅鞮縣; audited source cell CA6,,approved,locality:later_han/ca006,true
loc:later_han/locality/ca007/name,en-US,Zhan,Later Han locality name; 沾縣; audited source cell CA7,,approved,locality:later_han/ca007,true
loc:later_han/locality/ca008/name,en-US,Nie,Later Han locality name; 涅縣; audited source cell CA8,,approved,locality:later_han/ca008,true
loc:later_han/locality/ca009/name,en-US,Xiangyuan,Later Han locality name; 襄垣縣; audited source cell CA9,,approved,locality:later_han/ca009,true
loc:later_han/locality/ca010/name,en-US,Huguan,Later Han locality name; 壺關縣; audited source cell CA10,,approved,locality:later_han/ca010,true
loc:later_han/locality/ca011/name,en-US,Xuanshi,Later Han locality name; 泫氏縣; audited source cell CA11,,approved,locality:later_han/ca011,true
loc:later_han/locality/ca012/name,en-US,Gaodou,Later Han locality name; 高都縣; audited source cell CA12,,approved,locality:later_han/ca012,true
loc:later_han/locality/ca013/name,en-US,Lu,Later Han locality name; 潞縣; audited source cell CA13,,approved,locality:later_han/ca013,true
loc:later_han/locality/ca014/name,en-US,Yishi,Later Han locality name; 猗氏縣; audited source cell CA14,,approved,locality:later_han/ca014,true
loc:later_han/locality/ca015/name,en-US,Yanga,Later Han locality name; 陽阿侯國; audited source cell CA15,,approved,locality:later_han/ca015,true
loc:later_han/locality/ca016/name,en-US,Guyuan,Later Han locality name; 穀遠縣; audited source cell CA16,,approved,locality:later_han/ca016,true
loc:later_han/locality/cb004/name,en-US,Jinyang,Later Han locality name; 晉陽縣; audited source cell CB4,,approved,locality:later_han/cb004,true
loc:later_han/locality/cb005/name,en-US,Jiexiu,Later Han locality name; 界休縣; audited source cell CB5,,approved,locality:later_han/cb005,true
loc:later_han/locality/cb006/name,en-US,Yuci,Later Han locality name; 楡次縣; audited source cell CB6,,approved,locality:later_han/cb006,true
loc:later_han/locality/cb007/name,en-US,Zhongdou,Later Han locality name; 中都縣; audited source cell CB7,,approved,locality:later_han/cb007,true
loc:later_han/locality/cb008/name,en-US,Yuli,Later Han locality name; 于離縣; audited source cell CB8,,approved,locality:later_han/cb008,true
loc:later_han/locality/cb009/name,en-US,Zishi,Later Han locality name; 茲氏縣; audited source cell CB9,,approved,locality:later_han/cb009,true
loc:later_han/locality/cb010/name,en-US,Langmeng,Later Han locality name; 狼孟縣; audited source cell CB10,,approved,locality:later_han/cb010,true
loc:later_han/locality/cb011/name,en-US,Wu,Later Han locality name; 鄔縣; audited source cell CB11,,approved,locality:later_han/cb011,true
loc:later_han/locality/cb012/name,en-US,Yu,Later Han locality name; 盂縣; audited source cell CB12,,approved,locality:later_han/cb012,true
loc:later_han/locality/cb013/name,en-US,Pingtao,Later Han locality name; 平陶縣; audited source cell CB13,,approved,locality:later_han/cb013,true
loc:later_han/locality/cb014/name,en-US,Jingling,Later Han locality name; 京陵縣; audited source cell CB14,,approved,locality:later_han/cb014,true
loc:later_han/locality/cb015/name,en-US,Yangqu,Later Han locality name; 陽曲縣; audited source cell CB15,,approved,locality:later_han/cb015,true
loc:later_han/locality/cb016/name,en-US,Daling,Later Han locality name; 大陵縣; audited source cell CB16,,approved,locality:later_han/cb016,true
loc:later_han/locality/cb017/name,en-US,Qi,Later Han locality name; 祁縣; audited source cell CB17,,approved,locality:later_han/cb017,true
loc:later_han/locality/cb018/name,en-US,Lusi,Later Han locality name; 慮虒縣; audited source cell CB18,,approved,locality:later_han/cb018,true
loc:later_han/locality/cb019/name,en-US,Yang,Later Han locality name; 陽邑; audited source cell CB19,,approved,locality:later_han/cb019,true
loc:later_han/locality/cc004/name,en-US,Fushi,Later Han locality name; 膚施縣; audited source cell CC4,,approved,locality:later_han/cc004,true
loc:later_han/locality/cc005/name,en-US,Baitu,Later Han locality name; 白土縣; audited source cell CC5,,approved,locality:later_han/cc005,true
loc:later_han/locality/cc006/name,en-US,Qiyuan,Later Han locality name; 漆垣縣; audited source cell CC6,,approved,locality:later_han/cc006,true
loc:later_han/locality/cc007/name,en-US,Sheyan,Later Han locality name; 奢延縣; audited source cell CC7,,approved,locality:later_han/cc007,true
loc:later_han/locality/cc008/name,en-US,Diaoyin,Later Han locality name; 雕陰縣; audited source cell CC8,,approved,locality:later_han/cc008,true
loc:later_han/locality/cc009/name,en-US,Zhenlin,Later Han locality name; 楨林縣; audited source cell CC9,,approved,locality:later_han/cc009,true
loc:later_han/locality/cc010/name,en-US,Dingyang,Later Han locality name; 定陽縣; audited source cell CC10,,approved,locality:later_han/cc010,true
loc:later_han/locality/cc011/name,en-US,Gaonu,Later Han locality name; 高奴縣; audited source cell CC11,,approved,locality:later_han/cc011,true
loc:later_han/locality/cc012/name,en-US,Guizishu,Later Han locality name; 龜茲屬國; audited source cell CC12,,approved,locality:later_han/cc012,true
loc:later_han/locality/cc013/name,en-US,Houguan,Later Han locality name; 候官縣; audited source cell CC13,,approved,locality:later_han/cc013,true
loc:later_han/locality/cd004/name,en-US,Lishi,Later Han locality name; 離石縣; audited source cell CD4,,approved,locality:later_han/cd004,true
loc:later_han/locality/cd005/name,en-US,Pingding,Later Han locality name; 平定縣; audited source cell CD5,,approved,locality:later_han/cd005,true
loc:later_han/locality/cd006/name,en-US,Meiji,Later Han locality name; 美稷縣; audited source cell CD6,,approved,locality:later_han/cd006,true
loc:later_han/locality/cd007/name,en-US,Lejie,Later Han locality name; 樂街縣; audited source cell CD7,,approved,locality:later_han/cd007,true
loc:later_han/locality/cd008/name,en-US,Zhongyang,Later Han locality name; 中陽縣; audited source cell CD8,,approved,locality:later_han/cd008,true
loc:later_han/locality/cd009/name,en-US,Gaolang,Later Han locality name; 皋狼縣; audited source cell CD9,,approved,locality:later_han/cd009,true
loc:later_han/locality/cd010/name,en-US,Pingzhou,Later Han locality name; 平周縣; audited source cell CD10,,approved,locality:later_han/cd010,true
loc:later_han/locality/cd011/name,en-US,Pinglu,Later Han locality name; 平陸縣; audited source cell CD11,,approved,locality:later_han/cd011,true
loc:later_han/locality/cd012/name,en-US,Yilan,Later Han locality name; 益蘭縣; audited source cell CD12,,approved,locality:later_han/cd012,true
loc:later_han/locality/cd013/name,en-US,Huanyin,Later Han locality name; 圜陰縣; audited source cell CD13,,approved,locality:later_han/cd013,true
loc:later_han/locality/cd014/name,en-US,Lan,Later Han locality name; 蘭縣; audited source cell CD14,,approved,locality:later_han/cd014,true
loc:later_han/locality/cd015/name,en-US,Huanyang,Later Han locality name; 圜陽縣; audited source cell CD15,,approved,locality:later_han/cd015,true
loc:later_han/locality/cd016/name,en-US,Guangyan,Later Han locality name; 廣衍縣; audited source cell CD16,,approved,locality:later_han/cd016,true
loc:later_han/locality/ce004/name,en-US,Jiuyuan,Later Han locality name; 九原縣; audited source cell CE4,,approved,locality:later_han/ce004,true
loc:later_han/locality/ce005/name,en-US,Wuyuan,Later Han locality name; 五原縣; audited source cell CE5,,approved,locality:later_han/ce005,true
loc:later_han/locality/ce006/name,en-US,Linwo,Later Han locality name; 臨沃縣; audited source cell CE6,,approved,locality:later_han/ce006,true
loc:later_han/locality/ce007/name,en-US,Wenguo,Later Han locality name; 文國縣; audited source cell CE7,,approved,locality:later_han/ce007,true
loc:later_han/locality/ce008/name,en-US,Heyin,Later Han locality name; 河陰縣; audited source cell CE8,,approved,locality:later_han/ce008,true
loc:later_han/locality/ce009/name,en-US,Wudou,Later Han locality name; 武都縣; audited source cell CE9,,approved,locality:later_han/ce009,true
loc:later_han/locality/ce010/name,en-US,Yiliang,Later Han locality name; 宜梁縣; audited source cell CE10,,approved,locality:later_han/ce010,true
loc:later_han/locality/ce011/name,en-US,Manbai,Later Han locality name; 曼柏縣; audited source cell CE11,,approved,locality:later_han/ce011,true
loc:later_han/locality/ce012/name,en-US,Chengyi,Later Han locality name; 成宜縣; audited source cell CE12,,approved,locality:later_han/ce012,true
loc:later_han/locality/ce013/name,en-US,Xianyang,Later Han locality name; 西安陽縣; audited source cell CE13,,approved,locality:later_han/ce013,true
loc:later_han/locality/cf004/name,en-US,Yunzhong,Later Han locality name; 雲中縣; audited source cell CF4,,approved,locality:later_han/cf004,true
loc:later_han/locality/cf005/name,en-US,Xianyang,Later Han locality name; 咸陽縣; audited source cell CF5,,approved,locality:later_han/cf005,true
loc:later_han/locality/cf006/name,en-US,Jiling,Later Han locality name; 箕陵縣; audited source cell CF6,,approved,locality:later_han/cf006,true
loc:later_han/locality/cf007/name,en-US,Shaling,Later Han locality name; 沙陵縣; audited source cell CF7,,approved,locality:later_han/cf007,true
loc:later_han/locality/cf008/name,en-US,Shanan,Later Han locality name; 沙南縣; audited source cell CF8,,approved,locality:later_han/cf008,true
loc:later_han/locality/cf009/name,en-US,Beiyu,Later Han locality name; 北輿縣; audited source cell CF9,,approved,locality:later_han/cf009,true
loc:later_han/locality/cf010/name,en-US,Wuquan,Later Han locality name; 武泉縣; audited source cell CF10,,approved,locality:later_han/cf010,true
loc:later_han/locality/cf011/name,en-US,Yuanyang,Later Han locality name; 原陽縣; audited source cell CF11,,approved,locality:later_han/cf011,true
loc:later_han/locality/cf012/name,en-US,Dingxiang,Later Han locality name; 定襄縣; audited source cell CF12,,approved,locality:later_han/cf012,true
loc:later_han/locality/cf013/name,en-US,Chengle,Later Han locality name; 成樂縣; audited source cell CF13,,approved,locality:later_han/cf013,true
loc:later_han/locality/cf014/name,en-US,Wujin,Later Han locality name; 武進縣; audited source cell CF14,,approved,locality:later_han/cf014,true
loc:later_han/locality/cg004/name,en-US,Shanwu,Later Han locality name; 善無縣; audited source cell CG4,,approved,locality:later_han/cg004,true
loc:later_han/locality/cg005/name,en-US,Tongguo,Later Han locality name; 桐過縣; audited source cell CG5,,approved,locality:later_han/cg005,true
loc:later_han/locality/cg006/name,en-US,Wucheng,Later Han locality name; 武成縣; audited source cell CG6,,approved,locality:later_han/cg006,true
loc:later_han/locality/cg007/name,en-US,Luo,Later Han locality name; 駱縣; audited source cell CG7,,approved,locality:later_han/cg007,true
loc:later_han/locality/cg008/name,en-US,Zhongling,Later Han locality name; 中陵縣; audited source cell CG8,,approved,locality:later_han/cg008,true
loc:later_han/locality/ch004/name,en-US,Yinguan,Later Han locality name; 陰館縣; audited source cell CH4,,approved,locality:later_han/ch004,true
loc:later_han/locality/ch005/name,en-US,Fanzhi,Later Han locality name; 繁畤縣; audited source cell CH5,,approved,locality:later_han/ch005,true
loc:later_han/locality/ch006/name,en-US,Loufan,Later Han locality name; 樓煩縣; audited source cell CH6,,approved,locality:later_han/ch006,true
loc:later_han/locality/ch007/name,en-US,Wuzhou,Later Han locality name; 武州縣; audited source cell CH7,,approved,locality:later_han/ch007,true
loc:later_han/locality/ch008/name,en-US,Wangtao,Later Han locality name; 汪陶縣; audited source cell CH8,,approved,locality:later_han/ch008,true
loc:later_han/locality/ch009/name,en-US,Juyang,Later Han locality name; 劇陽縣; audited source cell CH9,,approved,locality:later_han/ch009,true
loc:later_han/locality/ch010/name,en-US,Guo,Later Han locality name; 崞縣; audited source cell CH10,,approved,locality:later_han/ch010,true
loc:later_han/locality/ch011/name,en-US,Pingcheng,Later Han locality name; 平城縣; audited source cell CH11,,approved,locality:later_han/ch011,true
loc:later_han/locality/ch012/name,en-US,Lie,Later Han locality name; 埒縣; audited source cell CH12,,approved,locality:later_han/ch012,false
loc:later_han/locality/ch013/name,en-US,Ma,Later Han locality name; 馬邑; audited source cell CH13,,approved,locality:later_han/ch013,true
loc:later_han/locality/ch014/name,en-US,Lucheng,Later Han locality name; 鹵城縣; audited source cell CH14,,approved,locality:later_han/ch014,true
loc:later_han/locality/ch015/name,en-US,Guangwu,Later Han locality name; 廣武縣; audited source cell CH15,,approved,locality:later_han/ch015,true
loc:later_han/locality/ch016/name,en-US,Yuanping,Later Han locality name; 原平縣; audited source cell CH16,,approved,locality:later_han/ch016,true
loc:later_han/locality/ch017/name,en-US,Jiangyin,Later Han locality name; 彊陰縣; audited source cell CH17,,approved,locality:later_han/ch017,true
loc:later_han/locality/ci004/name,en-US,Linrong,Later Han locality name; 臨戎縣; audited source cell CI4,,approved,locality:later_han/ci004,true
loc:later_han/locality/ci005/name,en-US,Sanfeng,Later Han locality name; 三封縣; audited source cell CI5,,approved,locality:later_han/ci005,true
loc:later_han/locality/ci006/name,en-US,Shuofang,Later Han locality name; 朔方縣; audited source cell CI6,,approved,locality:later_han/ci006,true
loc:later_han/locality/ci007/name,en-US,Woye,Later Han locality name; 沃野縣; audited source cell CI7,,approved,locality:later_han/ci007,true
loc:later_han/locality/ci008/name,en-US,Guangmu,Later Han locality name; 廣牧縣; audited source cell CI8,,approved,locality:later_han/ci008,true
loc:later_han/locality/ci009/name,en-US,Dacheng,Later Han locality name; 大城縣; audited source cell CI9,,approved,locality:later_han/ci009,true
loc:later_han/locality/cj004/name,en-US,Zhuo,Later Han locality name; 涿縣; audited source cell CJ4,,approved,locality:later_han/cj004,true
loc:later_han/locality/cj005/name,en-US,Qiu,Later Han locality name; 逎侯國; audited source cell CJ5,,approved,locality:later_han/cj005,true
loc:later_han/locality/cj006/name,en-US,Guan,Later Han locality name; 故安縣; audited source cell CJ6,,approved,locality:later_han/cj006,true
loc:later_han/locality/cj007/name,en-US,Fanyang,Later Han locality name; 范陽侯國; audited source cell CJ7,,approved,locality:later_han/cj007,true
loc:later_han/locality/cj008/name,en-US,Liangxiang,Later Han locality name; 良鄉縣; audited source cell CJ8,,approved,locality:later_han/cj008,true
loc:later_han/locality/cj009/name,en-US,Beixincheng,Later Han locality name; 北新城縣; audited source cell CJ9,,approved,locality:later_han/cj009,true
loc:later_han/locality/cj010/name,en-US,Fangcheng,Later Han locality name; 方城縣; audited source cell CJ10,,approved,locality:later_han/cj010,true
loc:later_han/locality/ck004/name,en-US,Ji,Later Han locality name; 薊縣; audited source cell CK4,,approved,locality:later_han/ck004,true
loc:later_han/locality/ck005/name,en-US,Guangyang,Later Han locality name; 廣陽縣; audited source cell CK5,,approved,locality:later_han/ck005,true
loc:later_han/locality/ck006/name,en-US,Changping,Later Han locality name; 昌平縣; audited source cell CK6,,approved,locality:later_han/ck006,true
loc:later_han/locality/ck007/name,en-US,Jundou,Later Han locality name; 軍都縣; audited source cell CK7,,approved,locality:later_han/ck007,true
loc:later_han/locality/ck008/name,en-US,Anci,Later Han locality name; 安次縣; audited source cell CK8,,approved,locality:later_han/ck008,true
loc:later_han/locality/cl004/name,en-US,Gaoliu,Later Han locality name; 高柳縣; audited source cell CL4,,approved,locality:later_han/cl004,true
loc:later_han/locality/cl005/name,en-US,Sangqian,Later Han locality name; 桑乾縣; audited source cell CL5,,approved,locality:later_han/cl005,true
loc:later_han/locality/cl006/name,en-US,Daoren,Later Han locality name; 道人縣; audited source cell CL6,,approved,locality:later_han/cl006,true
loc:later_han/locality/cl007/name,en-US,Dangcheng,Later Han locality name; 當城縣; audited source cell CL7,,approved,locality:later_han/cl007,true
loc:later_han/locality/cl008/name,en-US,Macheng,Later Han locality name; 馬城縣; audited source cell CL8,,approved,locality:later_han/cl008,true
loc:later_han/locality/cl009/name,en-US,Banshi,Later Han locality name; 班氏縣; audited source cell CL9,,approved,locality:later_han/cl009,true
loc:later_han/locality/cl010/name,en-US,Yishi,Later Han locality name; 狋氏縣; audited source cell CL10,,approved,locality:later_han/cl010,true
loc:later_han/locality/cl011/name,en-US,Beiping,Later Han locality name; 北平邑; audited source cell CL11,,approved,locality:later_han/cl011,true
loc:later_han/locality/cl012/name,en-US,Donganyang,Later Han locality name; 東安陽縣; audited source cell CL12,,approved,locality:later_han/cl012,true
loc:later_han/locality/cl013/name,en-US,Pingshu,Later Han locality name; 平舒縣; audited source cell CL13,,approved,locality:later_han/cl013,true
loc:later_han/locality/cl014/name,en-US,Dai,Later Han locality name; 代縣; audited source cell CL14,,approved,locality:later_han/cl014,true
loc:later_han/locality/cm004/name,en-US,Juyang,Later Han locality name; 沮陽縣; audited source cell CM4,,approved,locality:later_han/cm004,true
loc:later_han/locality/cm005/name,en-US,Pan,Later Han locality name; 潘縣; audited source cell CM5,,approved,locality:later_han/cm005,true
loc:later_han/locality/cm006/name,en-US,Ning,Later Han locality name; 甯縣; audited source cell CM6,,approved,locality:later_han/cm006,true
loc:later_han/locality/cm007/name,en-US,Guangning,Later Han locality name; 廣甯縣; audited source cell CM7,,approved,locality:later_han/cm007,true
loc:later_han/locality/cm008/name,en-US,Juyong,Later Han locality name; 居庸縣; audited source cell CM8,,approved,locality:later_han/cm008,true
loc:later_han/locality/cm009/name,en-US,Goumao,Later Han locality name; 雊瞀縣; audited source cell CM9,,approved,locality:later_han/cm009,true
loc:later_han/locality/cm010/name,en-US,Zhuolu,Later Han locality name; 涿鹿縣; audited source cell CM10,,approved,locality:later_han/cm010,true
loc:later_han/locality/cm011/name,en-US,Xialuo,Later Han locality name; 下落縣; audited source cell CM11,,approved,locality:later_han/cm011,true
loc:later_han/locality/cn004/name,en-US,Yuyang,Later Han locality name; 漁陽縣; audited source cell CN4,,approved,locality:later_han/cn004,true
loc:later_han/locality/cn005/name,en-US,Hunu,Later Han locality name; 狐奴縣; audited source cell CN5,,approved,locality:later_han/cn005,true
loc:later_han/locality/cn006/name,en-US,Lu,Later Han locality name; 潞縣; audited source cell CN6,,approved,locality:later_han/cn006,true
loc:later_han/locality/cn007/name,en-US,Yongnu,Later Han locality name; 雍奴縣; audited source cell CN7,,approved,locality:later_han/cn007,true
loc:later_han/locality/cn008/name,en-US,Quanzhou,Later Han locality name; 泉州縣; audited source cell CN8,,approved,locality:later_han/cn008,true
loc:later_han/locality/cn009/name,en-US,Pinggu,Later Han locality name; 平谷縣; audited source cell CN9,,approved,locality:later_han/cn009,true
loc:later_han/locality/cn010/name,en-US,Anle,Later Han locality name; 安樂縣; audited source cell CN10,,approved,locality:later_han/cn010,true
loc:later_han/locality/cn011/name,en-US,Zhixi,Later Han locality name; 傂奚縣; audited source cell CN11,,approved,locality:later_han/cn011,true
loc:later_han/locality/cn012/name,en-US,Guangping,Later Han locality name; 獷平縣; audited source cell CN12,,approved,locality:later_han/cn012,true
loc:later_han/locality/co004/name,en-US,Tuyin,Later Han locality name; 土垠縣; audited source cell CO4,,approved,locality:later_han/co004,true
